order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,loyalty_tier,revenue,price_diff,discount_flag,discount_pct_vs_base,order_year,order_month,order_dow,is_delivered,is_delayed,is_cancelled
O785597,C00446,P0005,3,20.12,2025-07-06,delayed,credit card,north,0.05,Personal Care Product 1,personal care,2024-10-20,31.1,s559,reynoldsdesiree@hotmail.com,2025-06-16,other,silver,60.36,-10.98,True,0.001607717041800643,2025.0,7.0,6.0,False,True,False
O988876,C00450,P0003,3,9.75,2025-07-06,delivered,paypal,west,0.1,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,collinclark@hotmail.com,2024-10-27,femle,gold,29.25,1.83,True,0.012626262626262628,2025.0,7.0,6.0,True,False,False
O238215,C00416,P0007,5,34.79,2025-07-06,delayed,credit card,east,0.05,Personal Care Product 64,personal care,2024-09-30,33.63,s379,hbaker@gmail.com,2024-09-05,femle,gold,173.95,1.1599999999999966,True,0.001486767766874814,2025.0,7.0,6.0,False,True,False
O513538,C00108,P0012,2,35.44,2025-07-06,cancelled,paypal,central,0.0,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,cassandra01@gmail.com,2025-03-24,female,bronze,70.88,20.769999999999996,False,0.0,2025.0,7.0,6.0,False,False,True
O473651,C00364,P0010,3,21.72,2025-07-06,delayed,bank transfer,central,0.05,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,adamsamy@weaver-sherman.info,2025-02-03,femle,silver,65.16,4.0,True,0.0028216704288939057,2025.0,7.0,6.0,False,True,False
O802859,C00040,P0017,2,9.07,2025-07-06,delivered,bank transfer,west,0.0,Personal Care Product 11,personal care,2024-12-16,16.46,s594,josephjacobs@cooper.net,2025-01-11,femle,gold,18.14,-7.390000000000001,False,0.0,2025.0,7.0,6.0,True,False,False
O556857,C00086,P0029,5,33.99,2025-07-06,delivered,bank transfer,central,0.1,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,michaelgreen@yahoo.com,2025-06-12,male,bronze,169.95000000000002,10.580000000000002,True,0.004271678769756515,2025.0,7.0,6.0,True,False,False
O997678,C00322,P0005,3,22.46,2025-07-06,delivered,bank transfer,west,0.1,Personal Care Product 1,personal care,2024-10-20,31.1,s559,sarahedwards@matthews.biz,2025-07-01,male,gold,67.38,-8.64,True,0.003215434083601286,2025.0,7.0,6.0,True,False,False
O414775,C00356,P0007,2,15.35,2025-07-06,cancelled,bank transfer,east,0.05,Personal Care Product 64,personal care,2024-09-30,33.63,s379,megan92@hotmail.com,2025-04-06,female,gold,30.7,-18.28,True,0.001486767766874814,2025.0,7.0,6.0,False,False,True
O430286,C00151,P0030,4,10.54,2025-07-06,cancelled,paypal,north,0.15,Cleaning Product 72,cleaning,2025-04-04,9.77,s455,batesdarlene@hotmail.com,2024-07-14,femle,gold,42.16,0.7699999999999996,True,0.015353121801432957,2025.0,7.0,6.0,False,False,True
O302647,C00404,P0018,2,26.66,2025-07-06,cancelled,paypal,west,0.1,Storage Product 37,storage,2024-07-18,6.08,s767,shawrachel@gmail.com,2024-09-30,male,gold,53.32,20.58,True,0.01644736842105263,2025.0,7.0,6.0,False,False,True
O793932,C00061,P0006,1,15.38,2025-07-06,cancelled,paypal,west,0.05,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,psnyder@douglas.com,2025-05-04,femle,gold,15.38,-20.68,True,0.0013865779256794233,2025.0,7.0,6.0,False,False,True
O995316,C00248,P0012,3,34.08,2025-07-06,delivered,paypal,east,0.0,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,angela16@cole.org,2025-03-27,female,gold,102.24,19.409999999999997,False,0.0,2025.0,7.0,6.0,True,False,False
O361593,C00016,P0027,4,22.14,2025-07-06,delivered,paypal,north,0.0,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,williamrodriguez@hotmail.com,2024-10-29,other,gld,88.56,-0.9100000000000001,False,0.0,2025.0,7.0,6.0,True,False,False
O343406,C00112,P0001,2,15.37,2025-07-06,delivered,credit card,central,0.05,Storage Product 39,storage,2025-03-11,15.88,s339,edwardsmarcus@yahoo.com,2025-06-06,male,bronze,30.74,-0.5100000000000016,True,0.0031486146095717885,2025.0,7.0,6.0,True,False,False
O918723,C00317,P0016,5,13.82,2025-07-06,delayed,bank transfer,central,0.15,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,laura15@yahoo.com,2024-12-31,femle,gold,69.1,-12.89,True,0.005615874204417821,2025.0,7.0,6.0,False,True,False
O140019,C00073,P0012,5,20.01,2025-07-06,cancelled,credit card,south,0.0,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,michellewhite@yahoo.com,2024-11-30,femle,silver,100.05000000000001,5.340000000000002,False,0.0,2025.0,7.0,6.0,False,False,True
O371025,C00215,P0025,2,16.43,2025-07-06,delivered,paypal,east,0.0,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,justinatkins@glenn.com,2024-08-23,male,gold,32.86,1.1899999999999995,False,0.0,2025.0,7.0,6.0,True,False,False
O717096,C00254,P0027,1,44.12,2025-07-06,delivered,paypal,north,0.1,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,,,,,44.12,21.069999999999997,True,0.004338394793926247,2025.0,7.0,6.0,True,False,False
O989010,C00258,P0024,5,43.26,2025-07-06,delivered,paypal,central,0.15,Storage Product 87,storage,2025-02-24,26.33,s558,thorntonapril@hotmail.com,2024-11-09,femle,bronze,216.29999999999998,16.93,True,0.00569692366122294,2025.0,7.0,6.0,True,False,False
O983443,C00109,P0011,1,49.2,2025-07-06,cancelled,credit card,west,0.1,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,barbara27@pearson.org,2024-12-22,other,bronze,49.2,38.120000000000005,True,0.009025270758122744,2025.0,7.0,6.0,False,False,True
O948986,C00052,P0015,5,16.84,2025-07-06,cancelled,bank transfer,south,0.0,Storage Product 10,storage,2024-08-08,39.21,s466,gobrien@gmail.com,2024-12-02,female,gold,84.2,-22.37,False,0.0,2025.0,7.0,6.0,False,False,True
O155211,C00413,P0029,1,33.03,2025-07-06,delivered,credit card,south,0.05,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,sara65@yahoo.com,2024-12-28,female,gold,33.03,9.620000000000001,True,0.0021358393848782574,2025.0,7.0,6.0,True,False,False
O253012,C00028,P0014,3,34.45,2025-07-06,delivered,credit card,south,0.2,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,pearsonamber@novak.com,2024-12-10,femle,gold,103.35000000000001,21.230000000000004,True,0.015128593040847202,2025.0,7.0,6.0,True,False,False
O493223,C00132,P0013,2,16.72,2025-07-06,delivered,credit card,south,0.0,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,dlittle@estrada-nolan.info,2025-06-20,female,bronze,33.44,-19.800000000000004,False,0.0,2025.0,7.0,6.0,True,False,False
O829460,C00322,P0002,5,33.89,2025-07-06,delivered,paypal,north,0.15,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,sarahedwards@matthews.biz,2025-07-01,male,gold,169.45,-0.3399999999999963,True,0.0043821209465381246,2025.0,7.0,6.0,True,False,False
O310315,C00074,P0028,5,35.65,2025-07-06,delayed,bank transfer,south,0.2,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,shawnrogers@yahoo.com,2024-10-22,male,bronze,178.25,1.3699999999999974,True,0.005834305717619603,2025.0,7.0,6.0,False,True,False
O567654,C00301,P0029,5,28.53,2025-07-06,delivered,credit card,east,0.0,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,adamsemily@williams.org,2025-04-13,female,gold,142.65,5.120000000000001,False,0.0,2025.0,7.0,6.0,True,False,False
O547811,C00367,P0026,3,42.95,2025-07-06,delayed,credit card,central,0.1,Storage Product 50,storage,2025-02-08,27.06,s952,imartin@gmail.com,2025-05-17,female,silver,128.85000000000002,15.890000000000004,True,0.0036954915003695496,2025.0,7.0,6.0,False,True,False
O205673,C00442,P0010,2,45.97,2025-07-06,delivered,credit card,central,0.0,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,williamssamuel@costa-wilkerson.info,2025-06-13,male,bronze,91.94,28.25,False,0.0,2025.0,7.0,6.0,True,False,False
O221124,C00486,P0028,2,8.16,2025-07-06,delayed,paypal,south,0.2,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,qanderson@stokes.com,2025-03-17,male,gold,16.32,-26.12,True,0.005834305717619603,2025.0,7.0,6.0,False,True,False
O513035,C00377,P0015,4,25.85,2025-07-06,cancelled,bank transfer,central,0.1,Storage Product 10,storage,2024-08-08,39.21,s466,scottsmith@harris-barker.com,2025-06-13,female,bronze,103.4,-13.36,True,0.002550369803621525,2025.0,7.0,6.0,False,False,True
O218276,C00462,P0006,5,37.6,2025-07-06,delivered,credit card,west,0.05,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,hartcraig@dillon-beard.biz,2024-10-16,other,gold,188.0,1.5399999999999991,True,0.0013865779256794233,2025.0,7.0,6.0,True,False,False
O143705,C00082,P0022,2,35.28,2025-07-06,delayed,credit card,central,0.0,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,ryangross@hotmail.com,2024-10-18,femle,gold,70.56,15.510000000000002,False,0.0,2025.0,7.0,6.0,False,True,False
O680530,C00158,P0011,3,29.01,2025-07-06,cancelled,paypal,central,0.15,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,browntimothy@yahoo.com,2024-12-18,other,bronze,87.03,17.93,True,0.013537906137184115,2025.0,7.0,6.0,False,False,True
O102507,C00303,P0011,4,37.84,2025-07-06,delivered,paypal,north,0.15,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,srocha@padilla.com,2025-05-03,other,bronze,151.36,26.760000000000005,True,0.013537906137184115,2025.0,7.0,6.0,True,False,False
O502495,C00162,P0003,4,38.05,2025-07-06,cancelled,credit card,south,0.2,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,ohayes@morgan-chavez.biz,2025-04-15,female,silver,152.2,30.129999999999995,True,0.025252525252525256,2025.0,7.0,6.0,False,False,True
O724098,C00290,P0003,5,42.02,2025-07-06,cancelled,paypal,central,0.05,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,stevenmoore@pineda.com,2024-07-18,male,gold,210.10000000000002,34.1,True,0.006313131313131314,2025.0,7.0,6.0,False,False,True
O572655,C00328,P0010,5,25.51,2025-07-06,delivered,credit card,central,0.2,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,adamsnorman@moore.com,2024-07-08,female,gold,127.55000000000001,7.790000000000003,True,0.011286681715575623,2025.0,7.0,6.0,True,False,False
O463423,C00329,P0008,1,34.48,2025-07-06,cancelled,credit card,south,0.05,Storage Product 47,storage,2024-08-29,31.96,s788,rward@gmail.com,2024-08-26,femle,gold,34.48,2.519999999999996,True,0.0015644555694618273,2025.0,7.0,6.0,False,False,True
O712317,C00348,P0007,2,20.86,2025-07-06,delivered,bank transfer,south,0.0,Personal Care Product 64,personal care,2024-09-30,33.63,s379,robert11@thomas.com,2025-01-24,femle,gold,41.72,-12.770000000000003,False,0.0,2025.0,7.0,6.0,True,False,False
O613119,C00290,P0024,4,25.81,2025-07-06,delivered,bank transfer,east,0.05,Storage Product 87,storage,2025-02-24,26.33,s558,stevenmoore@pineda.com,2024-07-18,male,gold,103.24,-0.5199999999999996,True,0.00189897455374098,2025.0,7.0,6.0,True,False,False
O542427,C00084,P0009,4,36.39,2025-07-06,delayed,credit card,south,0.0,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,mariahmiller@yahoo.com,2024-10-08,female,gold,145.56,28.39,False,0.0,2025.0,7.0,6.0,False,True,False
O138054,C00337,P0001,1,12.44,2025-07-06,delayed,bank transfer,central,0.15,Storage Product 39,storage,2025-03-11,15.88,s339,gregory65@yahoo.com,2025-04-17,male,gold,12.44,-3.4400000000000013,True,0.009445843828715364,2025.0,7.0,6.0,False,True,False
O540635,C00377,P0028,1,48.14,2025-07-06,delivered,credit card,east,0.0,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,scottsmith@harris-barker.com,2025-06-13,female,bronze,48.14,13.86,False,0.0,2025.0,7.0,6.0,True,False,False
O927717,C00157,P0009,1,33.68,2025-07-06,delivered,bank transfer,east,0.15,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,ngordon@acosta.net,2024-10-31,female,silver,33.68,25.68,True,0.01875,2025.0,7.0,6.0,True,False,False
O410704,C00328,P0020,2,45.57,2025-07-06,delivered,paypal,central,0.2,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,adamsnorman@moore.com,2024-07-08,female,gold,91.14,15.3,True,0.006607201850016518,2025.0,7.0,6.0,True,False,False
O575523,C00436,P0019,5,32.55,2025-07-06,delayed,bank transfer,east,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,lbanks@hotmail.com,2025-02-09,femle,gold,162.75,2.2499999999999964,False,0.0,2025.0,7.0,6.0,False,True,False
O835006,C00439,P0021,1,28.3,2025-07-06,delayed,paypal,south,0.05,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,whitelucas@hotmail.com,2024-09-29,other,bronze,28.3,8.07,True,0.002471576866040534,2025.0,7.0,6.0,False,True,False
O224336,C00256,P0025,2,34.49,2025-07-06,delayed,bank transfer,east,0.15,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,ojackson@harvey.com,2024-07-18,female,gold,68.98,19.25,True,0.00984251968503937,2025.0,7.0,6.0,False,True,False
O171464,C00131,P0025,3,28.09,2025-07-06,delayed,credit card,east,0.0,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,gregorylynch@harvey-allen.org,2024-08-30,male,gold,84.27,12.85,False,0.0,2025.0,7.0,6.0,False,True,False
O358648,C00317,P0004,5,30.47,2025-07-06,cancelled,paypal,west,0.1,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,laura15@yahoo.com,2024-12-31,femle,gold,152.35,21.339999999999996,True,0.01095290251916758,2025.0,7.0,6.0,False,False,True
O583517,C00213,P0024,3,8.67,2025-07-06,delivered,bank transfer,central,0.15,Storage Product 87,storage,2025-02-24,26.33,s558,bradleygonzalez@gmail.com,2024-11-05,female,bronze,26.009999999999998,-17.659999999999997,True,0.00569692366122294,2025.0,7.0,6.0,True,False,False
O841401,C00316,P0010,1,17.58,2025-07-06,delivered,bank transfer,north,0.0,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,hullalice@lee.com,2025-05-18,female,gold,17.58,-0.14000000000000057,False,0.0,2025.0,7.0,6.0,True,False,False
O645265,C00064,P0016,1,45.25,2025-07-06,delivered,credit card,west,0.15,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,usalazar@hotmail.com,2024-12-18,femle,gold,45.25,18.54,True,0.005615874204417821,2025.0,7.0,6.0,True,False,False
O289469,C00473,P0022,5,33.31,2025-07-06,delayed,credit card,south,0.1,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,allentracy@thompson-harrell.org,2025-02-05,male,bronze,166.55,13.540000000000003,True,0.005058168942842691,2025.0,7.0,6.0,False,True,False
O916245,C00070,P0011,3,20.83,2025-07-06,delayed,bank transfer,west,0.05,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,wwoods@molina-castaneda.biz,2025-01-31,male,gold,62.489999999999995,9.749999999999998,True,0.004512635379061372,2025.0,7.0,6.0,False,True,False
O973753,C00488,P0019,2,19.13,2025-07-06,delivered,bank transfer,south,0.1,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,eyork@gmail.com,2025-06-07,male,silver,38.26,-11.170000000000002,True,0.0033003300330033004,2025.0,7.0,6.0,True,False,False
O432829,C00374,P0010,2,12.8,2025-07-06,cancelled,credit card,east,0.0,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,sreid@horn-flynn.biz,2024-09-28,female,gold,25.6,-4.919999999999998,False,0.0,2025.0,7.0,6.0,False,False,True
O994586,C00150,P0027,2,17.86,2025-07-06,cancelled,credit card,south,0.0,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,cory58@howard.com,2025-05-31,female,bronze,35.72,-5.190000000000001,False,0.0,2025.0,7.0,6.0,False,False,True
O940862,C00289,P0020,5,18.85,2025-07-06,cancelled,credit card,central,0.0,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,avilatiffany@nunez-stephens.net,2024-11-30,female,gold,94.25,-11.419999999999998,False,0.0,2025.0,7.0,6.0,False,False,True
O260388,C00443,P0005,3,17.89,2025-07-06,delayed,credit card,south,0.2,Personal Care Product 1,personal care,2024-10-20,31.1,s559,amy17@hotmail.com,2025-03-15,femle,silver,53.67,-13.21,True,0.006430868167202572,2025.0,7.0,6.0,False,True,False
O860367,C00436,P0003,2,17.91,2025-07-06,delayed,paypal,east,0.0,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,lbanks@hotmail.com,2025-02-09,femle,gold,35.82,9.99,False,0.0,2025.0,7.0,6.0,False,True,False
O991022,C00288,P0012,3,13.3,2025-07-06,delayed,bank transfer,central,0.2,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,desireebailey@haney.net,2024-08-24,other,bronze,39.900000000000006,-1.3699999999999992,True,0.013633265167007498,2025.0,7.0,6.0,False,True,False
O459801,C00405,P0014,4,11.54,2025-07-06,delivered,credit card,east,0.0,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,djones@ayala-collins.com,2025-02-05,other,silver,46.16,-1.6800000000000015,False,0.0,2025.0,7.0,6.0,True,False,False
O754986,C00017,P0024,5,32.7,2025-07-06,delivered,paypal,north,0.15,Storage Product 87,storage,2025-02-24,26.33,s558,nathanielmartin@sellers.com,,male,gold,163.5,6.3700000000000045,True,0.00569692366122294,2025.0,7.0,6.0,True,False,False
O244093,C00312,P0025,2,46.79,2025-07-06,delayed,credit card,south,0.15,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,landryelizabeth@gutierrez.com,2024-08-01,other,gold,93.58,31.549999999999997,True,0.00984251968503937,2025.0,7.0,6.0,False,True,False
O739903,C00383,P0023,4,11.21,2025-07-06,delayed,credit card,south,0.1,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,patrickcross@garcia.com,2024-08-28,femle,gold,44.84,-24.83,True,0.0027746947835738073,2025.0,7.0,6.0,False,True,False
O294165,C00159,P0015,2,22.83,2025-07-06,delivered,paypal,west,0.0,Storage Product 10,storage,2024-08-08,39.21,s466,cjoseph@lam.org,2024-09-01,male,bronze,45.66,-16.380000000000003,False,0.0,2025.0,7.0,6.0,True,False,False
O360604,C00479,P0003,3,45.78,2025-07-06,cancelled,credit card,west,0.2,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,smithyvonne@yahoo.com,2025-02-09,male,gold,137.34,37.86,True,0.025252525252525256,2025.0,7.0,6.0,False,False,True
O563080,C00237,P0013,2,26.71,2025-07-06,cancelled,bank transfer,west,0.15,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,debra96@fowler.com,2025-03-12,female,bronze,53.42,-9.810000000000002,True,0.0041073384446878415,2025.0,7.0,6.0,False,False,True
O661643,C00032,P0026,5,33.65,2025-07-06,delivered,bank transfer,north,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,brian97@calhoun.net,2024-08-06,female,gold,168.25,6.59,False,0.0,2025.0,7.0,6.0,True,False,False
O182115,C00257,P0002,5,11.63,2025-07-06,delivered,credit card,south,0.1,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,andrewedwards@gutierrez.biz,2025-01-16,female,gold,58.150000000000006,-22.599999999999994,True,0.00292141396435875,2025.0,7.0,6.0,True,False,False
O174225,C00215,P0024,5,34.56,2025-07-06,cancelled,credit card,central,0.0,Storage Product 87,storage,2025-02-24,26.33,s558,justinatkins@glenn.com,2024-08-23,male,gold,172.8,8.230000000000004,False,0.0,2025.0,7.0,6.0,False,False,True
O786598,C00289,P0020,2,40.31,2025-07-06,delivered,paypal,west,0.2,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,avilatiffany@nunez-stephens.net,2024-11-30,female,gold,80.62,10.040000000000003,True,0.006607201850016518,2025.0,7.0,6.0,True,False,False
O741969,C00363,P0010,5,28.12,2025-07-06,delayed,paypal,west,0.15,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,antonio38@jackson-ellis.info,2025-02-04,male,gold,140.6,10.400000000000002,True,0.008465011286681716,2025.0,7.0,6.0,False,True,False
O158134,C00154,P0026,2,24.48,2025-07-06,delivered,credit card,north,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,danieldelacruz@gmail.com,2024-07-11,other,bronze,48.96,-2.5799999999999983,False,0.0,2025.0,7.0,6.0,True,False,False
O727416,C00492,P0022,2,38.64,2025-07-06,delayed,credit card,west,0.15,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,lcook@walters-smith.com,2024-09-25,male,gold,77.28,18.87,True,0.007587253414264037,2025.0,7.0,6.0,False,True,False
O384698,C00377,P0003,1,43.96,2025-07-06,delivered,bank transfer,north,0.0,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,scottsmith@harris-barker.com,2025-06-13,female,bronze,43.96,36.04,False,0.0,2025.0,7.0,6.0,True,False,False
O896740,C00040,P0012,1,42.44,2025-07-06,delayed,bank transfer,east,0.1,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,josephjacobs@cooper.net,2025-01-11,femle,gold,42.44,27.769999999999996,True,0.006816632583503749,2025.0,7.0,6.0,False,True,False
O651546,C00270,P0004,3,49.93,2025-07-06,delivered,paypal,central,0.15,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,smithashley@gmail.com,2025-07-01,male,silver,149.79,40.8,True,0.016429353778751366,2025.0,7.0,6.0,True,False,False
O896668,C00385,P0026,3,28.31,2025-07-06,delivered,credit card,east,0.05,Storage Product 50,storage,2025-02-08,27.06,s952,scottbowen@goodman.info,2025-06-04,male,gold,84.92999999999999,1.25,True,0.0018477457501847748,2025.0,7.0,6.0,True,False,False
O997360,C00130,P0023,5,30.89,2025-07-06,delayed,bank transfer,east,0.0,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,hthomas@yahoo.com,2025-02-10,female,gold,154.45,-5.149999999999999,False,0.0,2025.0,7.0,6.0,False,True,False
O605087,C00035,P0029,2,14.35,2025-07-06,cancelled,credit card,west,0.0,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,panderson@yahoo.com,2024-12-30,other,silver,28.7,-9.06,False,0.0,2025.0,7.0,6.0,False,False,True
O774030,C00252,P0029,1,29.82,2025-07-06,delayed,bank transfer,central,0.15,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,phillipjensen@yahoo.com,2025-02-21,nan,bronze,29.82,6.41,True,0.006407518154634771,2025.0,7.0,6.0,False,True,False
O124372,C00366,P0023,5,27.42,2025-07-06,delayed,credit card,central,0.05,Outdoors Product 32,outdoors,2025-01-18,36.04,s907,gonzalesvictoria@gmail.com,2024-09-25,female,bronze,137.10000000000002,-8.619999999999997,True,0.0013873473917869036,2025.0,7.0,6.0,False,True,False
O340198,C00257,P0018,1,18.44,2025-07-06,delayed,bank transfer,north,0.15,Storage Product 37,storage,2024-07-18,6.08,s767,andrewedwards@gutierrez.biz,2025-01-16,female,gold,18.44,12.360000000000001,True,0.024671052631578948,2025.0,7.0,6.0,False,True,False
O436800,C00089,P0011,2,23.32,2025-07-06,delivered,credit card,north,0.2,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,fmcguire@yahoo.com,2024-09-30,male,silver,46.64,12.24,True,0.018050541516245487,2025.0,7.0,6.0,True,False,False
O797516,C00470,P0028,4,33.69,2025-07-06,delayed,paypal,south,0.05,Outdoors Product 53,outdoors,2025-04-10,34.28,s587,,2024-07-17,femle,silver,134.76,-0.5900000000000034,True,0.0014585764294049008,2025.0,7.0,6.0,False,True,False
O509022,C00030,P0027,1,24.93,2025-07-06,delivered,credit card,central,0.1,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,gallowayjoseph@yahoo.com,2024-10-24,male,gold,24.93,1.879999999999999,True,0.004338394793926247,2025.0,7.0,6.0,True,False,False
O999356,C00009,P0012,4,21.05,2025-07-06,delivered,paypal,east,0.1,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,perezantonio@yahoo.com,2024-12-08,female,silver,84.2,6.380000000000001,True,0.006816632583503749,2025.0,7.0,6.0,True,False,False
O533620,C00342,P0006,2,23.72,2025-07-06,delayed,credit card,south,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,mjones@yahoo.com,2025-02-17,other,nan,47.44,-12.340000000000003,False,0.0,2025.0,7.0,6.0,False,True,False
O225517,C00064,P0029,2,22.96,2025-07-06,delayed,paypal,east,0.15,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,usalazar@hotmail.com,2024-12-18,femle,gold,45.92,-0.4499999999999993,True,0.006407518154634771,2025.0,7.0,6.0,False,True,False
O108647,C00440,P0027,1,48.17,2025-07-06,delivered,paypal,south,0.05,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,vtaylor@young.com,2025-03-10,other,gold,48.17,25.12,True,0.0021691973969631237,2025.0,7.0,6.0,True,False,False
O929742,C00392,P0027,2,42.87,2025-07-06,delivered,paypal,central,0.2,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,livingstonstacy@hunter-fuller.net,2025-04-29,femle,gold,85.74,19.819999999999997,True,0.008676789587852495,2025.0,7.0,6.0,True,False,False
O162074,C00161,P0003,1,27.98,2025-07-06,delayed,bank transfer,west,0.1,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,mcguiredanny@hotmail.com,2025-03-15,other,silver,27.98,20.060000000000002,True,0.012626262626262628,2025.0,7.0,6.0,False,True,False
O590885,C00408,P0013,4,23.28,2025-07-06,cancelled,credit card,east,0.1,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,ijohnson@fields-steele.com,2024-11-13,male,bronze,93.12,-13.240000000000002,True,0.002738225629791895,2025.0,7.0,6.0,False,False,True
O510792,C00411,P0017,5,24.72,2025-07-06,delivered,paypal,west,0.0,Personal Care Product 11,personal care,2024-12-16,16.46,s594,phyllismeyer@huang.org,2024-08-12,male,gold,123.6,8.259999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O133621,C00218,P0021,1,48.83,2025-07-06,delayed,credit card,central,0.2,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,acostachristian@hotmail.com,2025-05-21,femle,bronze,48.83,28.599999999999998,True,0.009886307464162136,2025.0,7.0,6.0,False,True,False
O438858,C00418,P0016,2,39.49,2025-07-06,delivered,credit card,east,0.05,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,randy04@wilkins-thompson.biz,2025-06-02,male,gold,78.98,12.780000000000001,True,0.0018719580681392737,2025.0,7.0,6.0,True,False,False
O989255,C00331,P0029,4,49.75,2025-07-06,cancelled,bank transfer,south,0.15,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,asmith@yahoo.com,2025-05-04,femle,gold,199.0,26.34,True,0.006407518154634771,2025.0,7.0,6.0,False,False,True
O114649,C00071,P0020,3,14.61,2025-07-06,delayed,paypal,north,0.0,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,brobinson@johnson-rogers.biz,2025-04-13,male,gold,43.83,-15.66,False,0.0,2025.0,7.0,6.0,False,True,False
O760880,C00087,P0014,5,15.65,2025-07-06,delayed,paypal,central,0.1,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,blackjames@gmail.com,2025-04-11,female,bronze,78.25,2.4299999999999997,True,0.007564296520423601,2025.0,7.0,6.0,False,True,False
